event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer,prediction,anomaly_score,risk_score,severity,threat_detected
EVT002465,2026-08-25 10:17:01.735196,Phishing,South America,Laptop,2,197,49,0,300,1,-0.1968032469790394,6.229034807921682,Low,Normal
EVT002466,2026-08-25 10:25:01.735196,Unauthorized Access,Oceania,Router,1,340,32,0,89,1,-0.1762819308112683,11.689901512365072,Low,Normal
EVT002467,2026-08-25 10:33:01.735196,Brute Force,Europe,Firewall,3,922,47,0,170,1,-0.18915079848016614,8.265405227504944,Low,Normal
EVT002468,2026-08-25 10:41:01.735196,Brute Force,North America,Laptop,6,284,82,0,170,1,-0.1499567975266728,18.69520481107139,Low,Normal
EVT002469,2026-08-25 10:49:01.735196,Phishing,Asia,Firewall,7,569,21,0,361,1,-0.11818137500230597,27.1508684470838,Low,Normal
EVT002470,2026-08-25 10:57:01.735196,Malware,Oceania,Laptop,0,793,12,0,190,1,-0.13160333016435327,23.57919168650313,Low,Normal
EVT002471,2026-08-25 11:05:01.735196,DDoS,Africa,Server,4,764,32,0,184,1,-0.19979341087098734,5.433331145209634,Low,Normal
EVT002472,2026-08-25 11:13:01.735196,Malware,North America,Firewall,0,409,22,0,399,1,-0.12098433605090408,26.404980778914616,Low,Normal
EVT002473,2026-08-25 11:21:01.735196,Ransomware,South America,Router,4,984,72,0,118,1,-0.16086074790903354,15.793586849380779,Low,Normal
EVT002474,2026-08-25 11:29:01.735196,Phishing,Africa,Server,3,396,12,0,311,1,-0.17939696569235308,10.860968800338968,Low,Normal
EVT002475,2026-08-25 11:37:01.735196,Malware,Oceania,Router,4,333,44,0,70,1,-0.19109415076236175,7.748265503810567,Low,Normal
EVT002476,2026-08-25 11:45:01.735196,Brute Force,South America,Laptop,3,158,61,0,20,1,-0.14357972195323404,20.392189516438535,Low,Normal
EVT002477,2026-08-25 11:53:01.735196,Malware,Asia,Server,3,439,11,0,322,1,-0.1840395789096546,9.62553673873527,Low,Normal
EVT002478,2026-08-25 12:01:01.735196,Phishing,Asia,Router,5,804,20,0,307,1,-0.17209941466147805,12.80289850517283,Low,Normal
EVT002479,2026-08-25 12:09:01.735196,Malware,North America,Firewall,3,935,50,0,494,1,-0.14117442659252233,21.032255545453346,Low,Normal
EVT002480,2026-08-25 12:17:01.735196,Brute Force,South America,Laptop,4,565,91,0,338,1,-0.18331502246796316,9.81834630882205,Low,Normal
EVT002481,2026-08-25 12:25:01.735196,Ransomware,Europe,Laptop,2,756,35,0,377,1,-0.19334696515194416,7.14877573469515,Low,Normal
EVT002482,2026-08-25 12:33:01.735196,Unauthorized Access,North America,Laptop,2,534,88,0,23,1,-0.14598686533509025,19.751631715986903,Low,Normal
EVT002483,2026-08-25 12:41:01.735196,Unauthorized Access,Oceania,Router,1,891,86,0,82,1,-0.140638207903788,21.174947113560872,Low,Normal
EVT002484,2026-08-25 12:49:01.735196,Brute Force,North America,Desktop,2,253,99,0,321,1,-0.1605605862836697,15.873461971059147,Low,Normal
EVT002485,2026-08-25 12:57:01.735196,Ransomware,Europe,Laptop,3,457,38,0,144,1,-0.213537704055749,1.7758779674914835,Low,Normal
EVT002486,2026-08-25 13:05:01.735196,Brute Force,Africa,Laptop,4,513,88,0,370,1,-0.18033200985774367,10.612146965120388,Low,Normal
EVT002487,2026-08-25 13:13:01.735196,Malware,Oceania,Firewall,1,345,31,0,303,1,-0.1795548525712764,10.818953990317429,Low,Normal
EVT002488,2026-08-25 13:21:01.735196,Brute Force,Oceania,Server,5,457,34,0,296,1,-0.1941880165675381,6.924966031916191,Low,Normal
EVT002489,2026-08-25 13:29:01.735196,Ransomware,South America,Server,3,464,58,0,149,1,-0.21069816391049984,2.53149959080015,Low,Normal
EVT002490,2026-08-25 13:37:01.735196,Malware,South America,Laptop,4,769,34,0,339,1,-0.1938170041991535,7.023695035108983,Low,Normal
EVT002491,2026-08-25 13:45:01.735196,Ransomware,Europe,Laptop,2,200,75,0,19,1,-0.1462317739396667,19.686459812127076,Low,Normal
EVT002492,2026-08-25 13:53:01.735196,DDoS,North America,Server,1,745,10,0,342,1,-0.15643314135866565,16.971804123244144,Low,Normal
EVT002493,2026-08-25 14:01:01.735196,Phishing,Oceania,Server,5,681,24,0,408,1,-0.16681589576490963,14.208880080072065,Low,Normal
EVT002494,2026-08-25 14:09:01.735196,Malware,Oceania,Laptop,1,747,61,1,186,1,-0.04913161697136115,45.525495176594134,Medium,Normal
EVT002495,2026-08-25 14:17:01.735196,Malware,South America,Firewall,2,340,40,0,323,1,-0.2051163590100744,4.016857171290217,Low,Normal
EVT002496,2026-08-25 14:25:01.735196,Ransomware,Asia,Firewall,1,689,56,0,488,1,-0.15342783965346662,17.771536064634084,Low,Normal
EVT002497,2026-08-25 14:33:01.735196,Unauthorized Access,Europe,Firewall,2,336,96,0,95,1,-0.16550561715008583,14.557554443974363,Low,Normal
EVT002498,2026-08-25 14:41:01.735196,DDoS,North America,Laptop,6,815,11,0,268,1,-0.1426912377743268,20.62862141146675,Low,Normal
EVT002499,2026-08-25 14:49:01.735196,Ransomware,Asia,Laptop,0,642,66,0,373,1,-0.1433705152661569,20.447860888706586,Low,Normal
EVT002500,2026-08-25 14:57:01.735196,Brute Force,Asia,Server,128,5617,658,1,1798,-1,0.11748320348741004,89.86287188633278,High,Suspicious
EVT002501,2026-08-25 15:05:01.735196,DDoS,Europe,Server,6,883,17,0,160,1,-0.13439504579932637,22.836296502068453,Low,Normal
EVT002502,2026-08-25 15:13:01.735196,Ransomware,Oceania,Firewall,4,641,75,0,459,1,-0.17918708268408412,10.916820146437539,Low,Normal
EVT002503,2026-08-25 15:21:01.735196,Malware,Europe,Router,4,313,42,0,304,1,-0.20223320590929672,4.784084509104763,Low,Normal
EVT002504,2026-08-25 15:29:01.735196,Unauthorized Access,South America,Server,3,573,79,0,330,1,-0.2055272971088386,3.907503650162124,Low,Normal
EVT002505,2026-08-25 15:37:01.735196,Unauthorized Access,Europe,Desktop,6,633,95,0,473,1,-0.12274532325048926,25.936369687572018,Low,Normal
EVT002506,2026-08-25 15:45:01.735196,Unauthorized Access,Asia,Router,4,659,31,0,272,1,-0.20603125370380493,3.773397252334757,Low,Normal
EVT002507,2026-08-25 15:53:01.735196,Brute Force,Europe,Desktop,1,460,10,0,85,1,-0.15178822902317657,18.20784799638358,Low,Normal
EVT002508,2026-08-25 16:01:01.735196,Brute Force,Asia,Router,2,465,31,0,272,1,-0.20973835563657423,2.7869113296417987,Low,Normal
EVT002509,2026-08-25 16:09:01.735196,Malware,Africa,Firewall,4,627,56,0,168,1,-0.20991834420248456,2.7390151051148393,Low,Normal
EVT002510,2026-08-25 16:17:01.735196,Unauthorized Access,Oceania,Laptop,1,909,85,0,122,1,-0.1411603741545427,21.035994998130352,Low,Normal
EVT002511,2026-08-25 16:25:01.735196,Brute Force,North America,Laptop,2,527,96,0,103,1,-0.17171619392994436,12.904876239747736,Low,Normal
EVT002512,2026-08-25 16:33:01.735196,Malware,Asia,Laptop,130,9085,855,1,1218,-1,0.09851747833160862,84.81595890169699,High,Suspicious
EVT002513,2026-08-25 16:41:01.735196,Phishing,Africa,Server,4,921,71,0,198,1,-0.18001253621142438,10.697161151533638,Low,Normal
EVT002514,2026-08-25 16:49:01.735196,Ransomware,South America,Desktop,0,334,73,0,17,1,-0.09889838797190109,32.282207050108155,Low,Normal
EVT002515,2026-08-25 16:57:01.735196,DDoS,Europe,Server,5,207,27,0,153,1,-0.1700360643685359,13.351970544325328,Low,Normal
EVT002516,2026-08-25 17:05:01.735196,Brute Force,Africa,Router,2,484,55,0,136,1,-0.2122978212447184,2.1058195124106316,Low,Normal
EVT002517,2026-08-25 17:13:01.735196,Ransomware,Europe,Desktop,4,936,77,0,274,1,-0.17193076321173223,12.847777843273933,Low,Normal
EVT002518,2026-08-25 17:21:01.735196,Malware,Africa,Router,3,904,56,0,90,1,-0.18814572978025923,8.53286108433832,Low,Normal
EVT002519,2026-08-25 17:29:01.735196,Ransomware,North America,Laptop,5,557,98,0,90,1,-0.15139996224075558,18.311168520624324,Low,Normal
EVT002520,2026-08-25 17:37:01.735196,Ransomware,Asia,Laptop,6,356,63,0,112,1,-0.16277655830071358,15.283776216650368,Low,Normal
EVT002521,2026-08-25 17:45:01.735196,Malware,Oceania,Laptop,3,288,26,0,421,1,-0.182602352539389,10.00799279408603,Low,Normal
EVT002522,2026-08-25 17:53:01.735196,Brute Force,Oceania,Laptop,4,564,39,0,139,1,-0.21022801140977082,2.65661048116663,Low,Normal
EVT002523,2026-08-25 18:01:01.735196,DDoS,Africa,Desktop,2,638,82,0,205,1,-0.19915595855758905,5.602961693535483,Low,Normal
EVT002524,2026-08-25 18:09:01.735196,Brute Force,North America,Server,5,841,80,0,480,1,-0.13933972650794035,21.520482154439964,Low,Normal
EVT002525,2026-08-25 18:17:01.735196,Malware,Europe,Server,4,289,7,0,341,1,-0.16372655612981518,15.030975106242938,Low,Normal
EVT002526,2026-08-25 18:25:01.735196,Phishing,Europe,Laptop,2,653,95,0,117,1,-0.1770338667573832,11.489806063396658,Low,Normal
EVT002527,2026-08-25 18:33:01.735196,Unauthorized Access,Africa,Laptop,6,117,16,1,234,1,-0.012952676256325457,55.15296600436943,Medium,Normal
EVT002528,2026-08-25 18:41:01.735196,Malware,South America,Router,2,352,9,0,80,1,-0.1619388981587676,15.506683477636685,Low,Normal
EVT002529,2026-08-25 18:49:01.735196,Brute Force,Europe,Laptop,4,553,12,0,41,1,-0.1654111493232776,14.582692997751353,Low,Normal
EVT002530,2026-08-25 18:57:01.735196,Unauthorized Access,Europe,Desktop,5,181,68,0,493,1,-0.13787844256792325,21.90934009846939,Low,Normal
EVT002531,2026-08-25 19:05:01.735196,DDoS,Oceania,Laptop,2,922,65,0,488,1,-0.1460935259080005,19.72324858663396,Low,Normal
EVT002532,2026-08-25 19:13:01.735196,DDoS,North America,Desktop,1,173,5,0,105,1,-0.11509050995542847,27.9733693960692,Low,Normal
EVT002533,2026-08-25 19:21:01.735196,Phishing,South America,Router,4,172,88,0,260,1,-0.16933412593301084,13.53876130373812,Low,Normal
EVT002534,2026-08-25 19:29:01.735196,Unauthorized Access,Oceania,Router,2,886,19,0,321,1,-0.17998984851895522,10.703198506223396,Low,Normal
EVT002535,2026-08-25 19:37:01.735196,DDoS,North America,Router,3,427,96,0,446,1,-0.15716142987852177,16.778001420883527,Low,Normal
EVT002536,2026-08-25 19:45:01.735196,Malware,Asia,Firewall,5,661,37,1,267,1,-0.04740659912715761,45.98453456924167,Medium,Normal
EVT002537,2026-08-25 19:53:01.735196,Unauthorized Access,Oceania,Laptop,5,698,64,0,12,1,-0.148272578518802,19.14338734614274,Low,Normal
EVT002538,2026-08-25 20:01:01.735196,DDoS,Asia,Router,5,116,62,0,375,1,-0.15908975741503328,16.26485988779146,Low,Normal
EVT002539,2026-08-25 20:09:01.735196,Unauthorized Access,Africa,Router,3,111,12,0,171,1,-0.146823881249469,19.528895888491657,Low,Normal
EVT002540,2026-08-25 20:17:01.735196,Phishing,Oceania,Router,2,104,34,0,270,1,-0.16265393499559277,15.316407141423833,Low,Normal
EVT002541,2026-08-25 20:25:01.735196,Phishing,North America,Server,1,444,54,0,55,1,-0.17461539146107968,12.133379366060568,Low,Normal
EVT002542,2026-08-25 20:33:01.735196,Brute Force,Oceania,Desktop,3,941,83,0,363,1,-0.16585421428050784,14.464790293409022,Low,Normal
EVT002543,2026-08-25 20:41:01.735196,DDoS,South America,Desktop,6,439,29,0,472,1,-0.1367959918681877,22.197387850234495,Low,Normal
EVT002544,2026-08-25 20:49:01.735196,Ransomware,Oceania,Firewall,7,893,85,0,442,1,-0.08694434807732687,35.46326122373812,Low,Normal
EVT002545,2026-08-25 20:57:01.735196,Malware,North America,Router,3,233,70,0,307,1,-0.19684756722189972,6.21724087927743,Low,Normal
EVT002546,2026-08-25 21:05:01.735196,Phishing,Europe,Router,0,366,30,0,177,1,-0.13892771664851755,21.630120878624624,Low,Normal
EVT002547,2026-08-25 21:13:01.735196,Brute Force,Asia,Firewall,5,935,56,0,184,1,-0.16701749165301777,14.155233994990477,Low,Normal
EVT002548,2026-08-25 21:21:01.735196,Brute Force,Oceania,Desktop,0,614,13,0,92,1,-0.12299535647144783,25.869834087215075,Low,Normal
EVT002549,2026-08-25 21:29:01.735196,Brute Force,South America,Router,1,612,39,0,155,1,-0.1971944751888719,6.124926226997977,Low,Normal
EVT002550,2026-08-25 21:37:01.735196,Phishing,South America,Server,0,301,22,0,231,1,-0.13033770509018067,23.915983428872575,Low,Normal
EVT002551,2026-08-25 21:45:01.735196,Ransomware,Oceania,Server,5,473,56,0,144,1,-0.1938756130416337,7.008098809512655,Low,Normal
EVT002552,2026-08-25 21:53:01.735196,Brute Force,Europe,Desktop,4,684,9,0,397,1,-0.1714836440042442,12.966759412152204,Low,Normal
EVT002553,2026-08-25 22:01:01.735196,Brute Force,Europe,Desktop,0,679,20,0,301,1,-0.1379348015954293,21.894342564476613,Low,Normal
EVT002554,2026-08-25 22:09:01.735196,Unauthorized Access,Oceania,Laptop,3,117,62,0,386,1,-0.17208735488559074,12.806107696438518,Low,Normal
EVT002555,2026-08-25 22:17:01.735196,Malware,Oceania,Router,118,14063,540,1,1556,-1,0.11827118915062351,90.0725604188149,High,Suspicious
EVT002556,2026-08-25 22:25:01.735196,Unauthorized Access,North America,Firewall,3,702,46,0,283,1,-0.2145583533781566,1.504275997321474,Low,Normal
EVT002557,2026-08-25 22:33:01.735196,DDoS,Europe,Router,0,333,74,0,230,1,-0.13675203463845675,22.209085178529367,Low,Normal
EVT002558,2026-08-25 22:41:01.735196,Ransomware,Africa,Firewall,2,193,59,0,302,1,-0.1954004683945742,6.602324064954956,Low,Normal
EVT002559,2026-08-25 22:49:01.735196,DDoS,Africa,Desktop,2,264,57,0,283,1,-0.20249824489975204,4.713555767842551,Low,Normal
EVT002560,2026-08-25 22:57:01.735196,Brute Force,North America,Server,1,237,80,0,28,1,-0.13636233809249448,22.31278617291413,Low,Normal
EVT002561,2026-08-25 23:05:01.735196,Ransomware,Europe,Desktop,3,261,6,0,92,1,-0.14549609331474783,19.882229605686074,Low,Normal
EVT002562,2026-08-25 23:13:01.735196,Brute Force,South America,Desktop,1,961,11,0,208,1,-0.13636264939847403,22.31270333220134,Low,Normal
EVT002563,2026-08-25 23:21:01.735196,Phishing,South America,Server,33,9971,637,1,965,-1,0.08790936870324717,81.99306624739525,High,Suspicious
EVT002564,2026-08-25 23:29:01.735196,Brute Force,South America,Firewall,5,311,21,0,214,1,-0.17565140571803783,11.857688678635917,Low,Normal
EVT002565,2026-08-25 23:37:01.735196,Ransomware,Oceania,Router,6,248,34,0,491,1,-0.11551335170807003,27.860848228841373,Low,Normal
EVT002566,2026-08-25 23:45:01.735196,Ransomware,Europe,Laptop,4,515,86,1,317,1,-0.046557285705021156,46.21054285012698,Medium,Normal
EVT002567,2026-08-25 23:53:01.735196,Phishing,Africa,Server,4,828,78,0,456,1,-0.16782596141150974,13.940094500544603,Low,Normal
EVT002568,2026-08-26 00:01:01.735196,Phishing,Europe,Laptop,6,285,40,0,144,1,-0.16682913242770242,14.20535771091542,Low,Normal
EVT002569,2026-08-26 00:09:01.735196,Phishing,Europe,Desktop,2,530,89,0,447,1,-0.16528581293861683,14.616045892090765,Low,Normal
EVT002570,2026-08-26 00:17:01.735196,DDoS,South America,Firewall,2,294,34,0,125,1,-0.20027992975386233,5.303865045333079,Low,Normal
EVT002571,2026-08-26 00:25:01.735196,Brute Force,Europe,Server,2,110,76,0,165,1,-0.15786770929859584,16.590055494921266,Low,Normal
EVT002572,2026-08-26 00:33:01.735196,DDoS,North America,Desktop,2,264,67,0,478,1,-0.16747331929634113,14.033935050028127,Low,Normal
EVT002573,2026-08-26 00:41:01.735196,Malware,Africa,Laptop,1,608,79,0,394,1,-0.17637653432390793,11.664726851633104,Low,Normal
EVT002574,2026-08-26 00:49:01.735196,Brute Force,North America,Server,1,573,19,0,416,1,-0.15429565663809142,17.540603855503623,Low,Normal
EVT002575,2026-08-26 00:57:01.735196,Malware,Oceania,Firewall,7,590,85,0,447,1,-0.11258526765895582,28.640032008326816,Low,Normal
EVT002576,2026-08-26 01:05:01.735196,Malware,North America,Laptop,2,531,48,0,69,1,-0.20045610758971072,5.25698288290354,Low,Normal
EVT002577,2026-08-26 01:13:01.735196,Malware,South America,Firewall,3,926,13,0,310,1,-0.17063586952075743,13.192358170628546,Low,Normal
EVT002578,2026-08-26 01:21:01.735196,Ransomware,South America,Router,1,581,17,0,429,1,-0.15634903327660143,16.994185876011077,Low,Normal
EVT002579,2026-08-26 01:29:01.735196,Unauthorized Access,South America,Desktop,2,489,8,0,104,1,-0.17075087830810942,13.16175352264036,Low,Normal
EVT002580,2026-08-26 01:37:01.735196,Ransomware,Asia,Laptop,2,672,39,0,253,1,-0.21372359856974688,1.726410128599945,Low,Normal
EVT002581,2026-08-26 01:45:01.735196,Brute Force,South America,Router,3,917,41,0,233,1,-0.19383842017205777,7.0179960939484785,Low,Normal
EVT002582,2026-08-26 01:53:01.735196,Ransomware,Asia,Server,7,704,20,0,272,1,-0.12136740753991959,26.30304275882448,Low,Normal
EVT002583,2026-08-26 02:01:01.735196,Brute Force,South America,Laptop,82,11625,981,1,874,-1,0.11576642399491666,89.40602477707417,High,Suspicious
EVT002584,2026-08-26 02:09:01.735196,Malware,Africa,Desktop,103,6004,588,1,1785,-1,0.10328055554692361,86.08344728125115,High,Suspicious
EVT002585,2026-08-26 02:17:01.735196,Phishing,Asia,Router,6,671,50,0,487,1,-0.13674269901338815,22.211569454083893,Low,Normal
EVT002586,2026-08-26 02:25:01.735196,Brute Force,South America,Firewall,4,724,55,0,346,1,-0.19859208094355468,5.7530134963870605,Low,Normal
EVT002587,2026-08-26 02:33:01.735196,Phishing,North America,Desktop,4,752,30,0,404,1,-0.18447434120890727,9.509843430132348,Low,Normal
EVT002588,2026-08-26 02:41:01.735196,Ransomware,North America,Desktop,58,5721,685,1,1649,-1,0.09386359829632962,83.57752866050991,High,Suspicious
EVT002589,2026-08-26 02:49:01.735196,Phishing,Africa,Router,3,359,13,0,193,1,-0.1894351440711246,8.189738863928369,Low,Normal
EVT002590,2026-08-26 02:57:01.735196,Unauthorized Access,North America,Desktop,5,411,82,0,247,1,-0.18419068403236855,9.585326601785317,Low,Normal
EVT002591,2026-08-26 03:05:01.735196,DDoS,Oceania,Server,3,574,80,0,189,1,-0.2047808628738979,4.106135055054467,Low,Normal
EVT002592,2026-08-26 03:13:01.735196,Ransomware,Africa,Laptop,5,741,93,0,309,1,-0.1617402422039773,15.559547225764959,Low,Normal
EVT002593,2026-08-26 03:21:01.735196,Unauthorized Access,Africa,Firewall,3,840,39,0,337,1,-0.20343966298888455,4.463037786643161,Low,Normal
EVT002594,2026-08-26 03:29:01.735196,DDoS,North America,Desktop,71,12318,564,1,1943,-1,0.1278696940467562,92.62679014614827,High,Suspicious
EVT002595,2026-08-26 03:37:01.735196,Unauthorized Access,South America,Laptop,4,610,26,0,51,1,-0.18097032802850077,10.442286006055634,Low,Normal
EVT002596,2026-08-26 03:45:01.735196,Malware,South America,Firewall,2,863,49,0,84,1,-0.1844533985947372,9.515416407201185,Low,Normal
EVT002597,2026-08-26 03:53:01.735196,Phishing,Europe,Server,1,752,58,0,387,1,-0.1724869018642634,12.699785432561447,Low,Normal
EVT002598,2026-08-26 04:01:01.735196,Brute Force,North America,Laptop,2,682,17,0,288,1,-0.19344330542552896,7.123138909648692,Low,Normal
EVT002599,2026-08-26 04:09:01.735196,Ransomware,South America,Desktop,0,247,80,0,187,1,-0.125535828967347,25.19379647086579,Low,Normal
EVT002600,2026-08-26 04:17:01.735196,Ransomware,Oceania,Router,3,204,39,0,378,1,-0.19369225716402555,7.056891099388625,Low,Normal
EVT002601,2026-08-26 04:25:01.735196,Brute Force,North America,Laptop,2,149,91,0,10,1,-0.11415079312352944,28.22343466074173,Low,Normal
EVT002602,2026-08-26 04:33:01.735196,Brute Force,Oceania,Router,4,939,5,0,289,1,-0.13612068754502482,22.377091084840785,Low,Normal
EVT002603,2026-08-26 04:41:01.735196,Brute Force,Asia,Laptop,6,842,23,0,480,1,-0.11161070907036363,28.89936890974499,Low,Normal
EVT002604,2026-08-26 04:49:01.735196,Unauthorized Access,North America,Desktop,3,324,70,0,269,1,-0.20444080112433022,4.196627880684503,Low,Normal
EVT002605,2026-08-26 04:57:01.735196,Brute Force,Oceania,Router,4,698,30,0,272,1,-0.2007654152909143,5.174673926054893,Low,Normal
EVT002606,2026-08-26 05:05:01.735196,Unauthorized Access,South America,Laptop,1,263,8,0,418,1,-0.13169413901711724,23.555026811478875,Low,Normal
EVT002607,2026-08-26 05:13:01.735196,Malware,Asia,Server,2,254,55,0,90,1,-0.19137106740442172,7.674576035836454,Low,Normal
EVT002608,2026-08-26 05:21:01.735196,Ransomware,Oceania,Firewall,3,132,39,0,59,1,-0.1619587294593357,15.501406228941098,Low,Normal
EVT002609,2026-08-26 05:29:01.735196,Brute Force,North America,Firewall,0,853,28,0,198,1,-0.1334126668960119,23.09771444429006,Low,Normal
EVT002610,2026-08-26 05:37:01.735196,Ransomware,South America,Firewall,3,494,73,0,412,1,-0.19140698345389,7.66501852222022,Low,Normal
EVT002611,2026-08-26 05:45:01.735196,Ransomware,North America,Firewall,4,570,59,0,241,1,-0.21200938124865454,2.18257542601079,Low,Normal
EVT002612,2026-08-26 05:53:01.735196,DDoS,South America,Desktop,3,738,33,0,133,1,-0.2038764289111728,4.346811299844752,Low,Normal
EVT002613,2026-08-26 06:01:01.735196,Brute Force,Europe,Firewall,4,369,92,0,183,1,-0.1814683847548338,10.30974960480728,Low,Normal
EVT002614,2026-08-26 06:09:01.735196,Unauthorized Access,Europe,Server,2,193,11,0,191,1,-0.16444776937956335,14.839055183068686,Low,Normal
EVT002615,2026-08-26 06:17:01.735196,Unauthorized Access,South America,Desktop,2,766,87,0,494,1,-0.14154191225444945,20.93446502367727,Low,Normal
EVT002616,2026-08-26 06:25:01.735196,Ransomware,Europe,Router,7,396,6,0,69,1,-0.08505311601858367,35.96653138904002,Low,Normal
EVT002617,2026-08-26 06:33:01.735196,Phishing,Africa,Desktop,0,483,8,0,119,1,-0.11195352676454634,28.80814270785076,Low,Normal
EVT002618,2026-08-26 06:41:01.735196,Brute Force,Oceania,Server,4,289,72,0,181,1,-0.2027346728137394,4.650640635453416,Low,Normal
EVT002619,2026-08-26 06:49:01.735196,Ransomware,Africa,Server,4,971,56,0,431,1,-0.1554186770624017,17.241760214414107,Low,Normal
EVT002620,2026-08-26 06:57:01.735196,Brute Force,Africa,Router,3,807,53,0,443,1,-0.18432941035681305,9.548410550202886,Low,Normal
EVT002621,2026-08-26 07:05:01.735196,Phishing,South America,Desktop,5,484,69,0,152,1,-0.19102469682283413,7.766747686081822,Low,Normal
EVT002622,2026-08-26 07:13:01.735196,DDoS,North America,Desktop,3,615,37,0,459,1,-0.18747238904982172,8.712041793096494,Low,Normal
EVT002623,2026-08-26 07:21:01.735196,Brute Force,Europe,Laptop,1,984,99,0,143,1,-0.11178040697445724,28.85421110277479,Low,Normal
EVT002624,2026-08-26 07:29:01.735196,Malware,Europe,Router,3,112,25,0,217,1,-0.1612849876746923,15.680693661046924,Low,Normal
EVT002625,2026-08-26 07:37:01.735196,Ransomware,Oceania,Laptop,7,278,45,0,433,1,-0.11708186872609372,27.44345480782238,Low,Normal
EVT002626,2026-08-26 07:45:01.735196,Unauthorized Access,South America,Desktop,2,927,22,0,155,1,-0.17751981922668603,11.360490690159265,Low,Normal
EVT002627,2026-08-26 07:53:01.735196,DDoS,Asia,Router,3,414,67,0,455,1,-0.18042767846983437,10.586688873926075,Low,Normal
EVT002628,2026-08-26 08:01:01.735196,Unauthorized Access,Oceania,Desktop,2,361,74,0,40,1,-0.1751206122071391,11.998936568727576,Low,Normal
EVT002629,2026-08-26 08:09:01.735196,Phishing,Oceania,Firewall,6,380,11,1,413,1,-0.028548672883850434,51.00276150434719,Medium,Normal
EVT002630,2026-08-26 08:17:01.735196,Phishing,Asia,Firewall,5,427,75,0,393,1,-0.18075063314851253,10.500748360295303,Low,Normal
EVT002631,2026-08-26 08:25:01.735196,Malware,Oceania,Desktop,4,935,41,0,210,1,-0.18206852997027234,10.150046737894364,Low,Normal
EVT002632,2026-08-26 08:33:01.735196,Phishing,Africa,Laptop,4,769,20,0,78,1,-0.17280085328173955,12.616240750120426,Low,Normal
EVT002633,2026-08-26 08:41:01.735196,DDoS,Asia,Laptop,2,987,21,0,186,1,-0.16372895096325468,15.030337824204812,Low,Normal
EVT002634,2026-08-26 08:49:01.735196,Brute Force,Europe,Server,5,817,86,0,176,1,-0.1659852111261289,14.429931110557842,Low,Normal
EVT002635,2026-08-26 08:57:01.735196,Unauthorized Access,North America,Laptop,3,907,40,0,263,1,-0.19740304490473942,6.069424357253143,Low,Normal
EVT002636,2026-08-26 09:05:01.735196,DDoS,Oceania,Laptop,5,373,16,0,440,1,-0.15285658834652172,17.92355005908072,Low,Normal
EVT002637,2026-08-26 09:13:01.735196,Malware,Asia,Router,2,740,97,0,389,1,-0.16586897685981145,14.460861867126237,Low,Normal
EVT002638,2026-08-26 09:21:01.735196,Malware,North America,Firewall,2,797,15,0,98,1,-0.1782187416394272,11.174502515642386,Low,Normal
EVT002639,2026-08-26 09:29:01.735196,Unauthorized Access,South America,Laptop,3,895,72,0,495,1,-0.14372097547262447,20.354600960489275,Low,Normal
EVT002640,2026-08-26 09:37:01.735196,DDoS,Europe,Server,1,390,97,0,85,1,-0.14459102247737882,20.123075327302768,Low,Normal
EVT002641,2026-08-26 09:45:01.735196,DDoS,South America,Desktop,2,866,54,0,219,1,-0.1973790719611937,6.075803726302676,Low,Normal
EVT002642,2026-08-26 09:53:01.735196,Phishing,Oceania,Router,4,607,89,0,250,1,-0.18568352979000002,9.18806983589023,Low,Normal
EVT002643,2026-08-26 10:01:01.735196,Brute Force,Oceania,Server,2,632,92,0,86,1,-0.17656520164807504,11.614521148434656,Low,Normal
EVT002644,2026-08-26 10:09:01.735196,Brute Force,South America,Desktop,4,761,34,0,234,1,-0.1996000306255427,5.484790989939484,Low,Normal
EVT002645,2026-08-26 10:17:01.735196,DDoS,Asia,Server,2,932,16,0,389,1,-0.1575669965390536,16.670077277284552,Low,Normal
EVT002646,2026-08-26 10:25:01.735196,Malware,North America,Router,5,245,55,0,213,1,-0.1883931559145166,8.46701924810672,Low,Normal
EVT002647,2026-08-26 10:33:01.735196,Unauthorized Access,Europe,Server,1,108,96,0,346,1,-0.11916042598020943,26.890336089243007,Low,Normal
EVT002648,2026-08-26 10:41:01.735196,Unauthorized Access,South America,Desktop,5,334,73,0,486,1,-0.14782455394623734,19.262609839041772,Low,Normal
EVT002649,2026-08-26 10:49:01.735196,Malware,Africa,Laptop,1,320,73,0,404,1,-0.16848598277216437,13.764458169855404,Low,Normal
EVT002650,2026-08-26 10:57:01.735196,Brute Force,Oceania,Router,4,434,74,0,255,1,-0.20320778633052916,4.524741797867314,Low,Normal
EVT002651,2026-08-26 11:05:01.735196,Phishing,North America,Desktop,1,710,77,0,180,1,-0.181367883743775,10.336493631387592,Low,Normal
EVT002652,2026-08-26 11:13:01.735196,Unauthorized Access,Europe,Router,0,906,14,1,266,1,-0.007343758764805752,56.64553843622515,Medium,Normal
EVT002653,2026-08-26 11:21:01.735196,Malware,South America,Firewall,1,165,42,0,109,1,-0.16489411733925913,14.720278848657594,Low,Normal
EVT002654,2026-08-26 11:29:01.735196,Unauthorized Access,South America,Server,0,656,26,0,263,1,-0.15370741435356233,17.69713926870366,Low,Normal
